#This file contains information on EPICS PVs to be pulled filled when json formatted messages are sent to an ActiveMQ message broker.
#The TOPIC is the title of this file (without the .dat suffix)
#makefile in the ioc directory will use this file to generate an ioc startup file called st.TOPIC.

#The remaining lines specify the PVs, with column headings as follows:
#Name:    A string with no spaces, underscores etc.
#Type:    A single character D,I,S (=Double, Integer, String)
#Nelem:   Number of elements for the PV. If >1, a waveform array type will be used.
#Tminor:  Timeout(s) for minor alarm (=0 to set to NO_ALARM)
#Tmajor:  Timeout(s) for minor alarm (=0 to set to NO_ALARM)
#Comment: Anything you like - it won't go into the EPICS db. Just for use here.


##        Name                   #Type(D,I,S,H) #Eelem  #Tminor #Tmajor #Comment
pv:	  RAWMSG       		 S		1000	0	0       RAWMSG will keep a string with the fill amqmessage
 
pv:	  LiveTime		 D		1	10	20	System live time
pv:	  EventRate    		 I		1	10	20	DAQ Event Rate
pv:	  TestScalers  		 I          	20	10	20	scaler thing
pv:	  TestVals     		 F		20	5	10	vals
pv:	  NameAddress  		 S		100	0	0	a single string up to 100 chars
pv:       TestHist               H              100     10      20      Test Histogram.

pv:	  FTScalers    		 I		100	0	30	Forward Tagger Scalers
pv:	  FTClusterPosition	 D	 1000	 0	 30	 asdf
pv:	  FTClusterEnergy	 D	 1000	 0	 30	 asdf
pv:	  FTClusterNHits	 D	 9	 0	 30	 asdf
pv:	  FTClusterPositionHodo	 D	 1000	 0	 30 asdf
pv:	  FTClusterEnergyHodo	 D	 1000	 0	 30	 asdf
pv:	  FTClusterNHitsHodo	 D	 9	 0	 30	 asdf
pv:	  trig2vtp_VTPGT_TRIGGERBITS   	 D	 32	 0	 30	 GTP Trigger Bits
pv:	  adcecal1vtp_VTPECS_CLUSTERS	 D	 4	 0	 30	 EC Sector 1 U V W Peaks, Clusters
pv:	  adcecal2vtp_VTPECS_CLUSTERS	 D	 4	 0	 30	 EC Sector 2 U V W Peaks, Clusters
pv:	  adcecal3vtp_VTPECS_CLUSTERS	 D	 4	 0	 30	 EC Sector 3 U V W Peaks, Clusters
pv:	  adcecal4vtp_VTPECS_CLUSTERS	 D	 4	 0	 30	 EC Sector 4 U V W Peaks, Clusters
pv:	  adcecal5vtp_VTPECS_CLUSTERS	 D	 4	 0	 30	 EC Sector 5 U V W Peaks, Clusters
pv:	  adcecal6vtp_VTPECS_CLUSTERS	 D	 4	 0	 30	 EC Sector 6 U V W Peaks, Clusters
pv:	  adcpcal1vtp_VTPPCS_CLUSTERS	 D	 4	 0	 30	 PC Sector 1 U V W Peaks, Clusters
pv:	  adcpcal2vtp_VTPPCS_CLUSTERS	 D	 4	 0	 30	 PC Sector 2 U V W Peaks, Clusters
pv:	  adcpcal3vtp_VTPPCS_CLUSTERS	 D	 4	 0	 30	 PC Sector 3 U V W Peaks, Clusters
pv:	  adcpcal4vtp_VTPPCS_CLUSTERS	 D	 4	 0	 30	 PC Sector 4 U V W Peaks, Clusters
pv:	  adcpcal5vtp_VTPPCS_CLUSTERS	 D	 4	 0	 30	 PC Sector 5 U V W Peaks, Clusters
pv:	  adcpcal6vtp_VTPPCS_CLUSTERS	 D	 4	 0	 30	 PC Sector 6 U V W Peaks, Clusters
pv:	  adcpcal1vtp_VTPPCU_SCALERS	 D	 1	 0	 30	 PC Sector 1 U Hits
pv:	  adcpcal2vtp_VTPPCU_SCALERS	 D	 1	 0	 30	 PC Sector 2 U Hits
pv:	  adcpcal3vtp_VTPPCU_SCALERS	 D	 1	 0	 30	 PC Sector 3 U Hits
pv:	  adcpcal4vtp_VTPPCU_SCALERS	 D	 1	 0	 30	 PC Sector 4 U Hits
pv:	  adcpcal5vtp_VTPPCU_SCALERS	 D	 1	 0	 30	 PC Sector 5 U Hits
pv:	  adcpcal6vtp_VTPPCU_SCALERS	 D	 1	 0	 30	 PC Sector 6 U Hits
pv:   SSPGTC_FTCLUSTER_RATE        D   2   0   30  Forward Tagger Cluster Rates
pv:   SSPGTC_TRIGGERBIT_RATE       D   4   0   30  Forward Tagger Trigger Bits
pv:	  SVT_DAQ_R1S1:GOTHIT		 D       4       0       30      SVT Region 1 Sector 1 Gothit Rate
pv:	  SVT_DAQ_R1S2:GOTHIT		 D       4       0       30      SVT Region 1 Sector 2 Gothit Rate
pv:	  SVT_DAQ_R1S3:GOTHIT		 D       4       0       30      SVT Region 1 Sector 3 Gothit Rate
pv:	  SVT_DAQ_R1S4:GOTHIT		 D       4       0       30      SVT Region 1 Sector 4 Gothit Rate
pv:	  SVT_DAQ_R1S5:GOTHIT		 D       4       0       30      SVT Region 1 Sector 5 Gothit Rate
pv:	  SVT_DAQ_R1S6:GOTHIT		 D       4       0       30      SVT Region 1 Sector 6 Gothit Rate
pv:	  SVT_DAQ_R1S7:GOTHIT		 D       4       0       30      SVT Region 1 Sector 7 Gothit Rate
pv:	  SVT_DAQ_R1S8:GOTHIT		 D       4       0       30      SVT Region 1 Sector 8 Gothit Rate
pv:	  SVT_DAQ_R1S9:GOTHIT		 D       4       0       30      SVT Region 1 Sector 9 Gothit Rate
pv:	  SVT_DAQ_R1S10:GOTHIT		 D       4       0       30      SVT Region 1 Sector 10 Gothit Rate
pv:	  SVT_DAQ_R2S1:GOTHIT		 D       4       0       30      SVT Region 2 Sector 1 Gothit Rate
pv:	  SVT_DAQ_R2S2:GOTHIT		 D       4       0       30      SVT Region 2 Sector 2 Gothit Rate
pv:	  SVT_DAQ_R2S3:GOTHIT		 D       4       0       30      SVT Region 2 Sector 3 Gothit Rate
pv:	  SVT_DAQ_R2S4:GOTHIT		 D       4       0       30      SVT Region 2 Sector 4 Gothit Rate
pv:	  SVT_DAQ_R2S5:GOTHIT		 D       4       0       30      SVT Region 2 Sector 5 Gothit Rate
pv:	  SVT_DAQ_R2S6:GOTHIT		 D       4       0       30      SVT Region 2 Sector 6 Gothit Rate
pv:	  SVT_DAQ_R2S7:GOTHIT		 D       4       0       30      SVT Region 2 Sector 7 Gothit Rate
pv:	  SVT_DAQ_R2S8:GOTHIT		 D       4       0       30      SVT Region 2 Sector 8 Gothit Rate
pv:	  SVT_DAQ_R2S9:GOTHIT		 D       4       0       30      SVT Region 2 Sector 9 Gothit Rate
pv:	  SVT_DAQ_R2S10:GOTHIT		 D       4       0       30      SVT Region 2 Sector 10 Gothit Rate
pv:	  SVT_DAQ_R2S11:GOTHIT		 D       4       0       30      SVT Region 2 Sector 11 Gothit Rate
pv:	  SVT_DAQ_R2S12:GOTHIT		 D       4       0       30      SVT Region 2 Sector 12 Gothit Rate
pv:	  SVT_DAQ_R2S13:GOTHIT		 D       4       0       30      SVT Region 2 Sector 13 Gothit Rate
pv:	  SVT_DAQ_R2S14:GOTHIT		 D       4       0       30      SVT Region 2 Sector 14 Gothit Rate
pv:	  SVT_DAQ_R3S1:GOTHIT		 D       4       0       30      SVT Region 3 Sector 1 Gothit Rate
pv:	  SVT_DAQ_R3S2:GOTHIT		 D       4       0       30      SVT Region 3 Sector 2 Gothit Rate
pv:	  SVT_DAQ_R3S3:GOTHIT		 D       4       0       30      SVT Region 3 Sector 3 Gothit Rate
pv:	  SVT_DAQ_R3S4:GOTHIT		 D       4       0       30      SVT Region 3 Sector 4 Gothit Rate
pv:	  SVT_DAQ_R3S5:GOTHIT		 D       4       0       30      SVT Region 3 Sector 5 Gothit Rate
pv:	  SVT_DAQ_R3S6:GOTHIT		 D       4       0       30      SVT Region 3 Sector 6 Gothit Rate
pv:	  SVT_DAQ_R3S7:GOTHIT		 D       4       0       30      SVT Region 3 Sector 7 Gothit Rate
pv:	  SVT_DAQ_R3S8:GOTHIT		 D       4       0       30      SVT Region 3 Sector 8 Gothit Rate
pv:	  SVT_DAQ_R3S9:GOTHIT		 D       4       0       30      SVT Region 3 Sector 9 Gothit Rate
pv:	  SVT_DAQ_R3S10:GOTHIT		 D       4       0       30      SVT Region 3 Sector 10 Gothit Rate
pv:	  SVT_DAQ_R3S11:GOTHIT		 D       4       0       30      SVT Region 3 Sector 11 Gothit Rate
pv:	  SVT_DAQ_R3S12:GOTHIT		 D       4       0       30      SVT Region 3 Sector 12 Gothit Rate
pv:	  SVT_DAQ_R3S13:GOTHIT		 D       4       0       30      SVT Region 3 Sector 13 Gothit Rate
pv:	  SVT_DAQ_R3S14:GOTHIT		 D       4       0       30      SVT Region 3 Sector 14 Gothit Rate
